Student Name, Student ID, Time In, Time Out, Tutor Name, Tutor ID, Tutor Time In, Tutor Time Out, Class, Table
Alexander Rodriguez, 008172377, 2020-04-08 14:31:16, 2020-04-08 15:26:23, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, MATH 360 Probability Theory, 12
David Powell, 004396311, 2020-04-08 14:48:08, 2020-04-08 15:54:39, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, CPSC 330L Lab - Digital Logic Design I, 12
Ashley Johnson, 003401583, 2020-04-08 16:13:21, 2020-04-08 16:16:24, Nancy Fernandez, 008996052, 2020-04-08 13:32:29, 2020-04-08 16:23:29, CPSC 370 Topics in Computer Science, 12
James Sullivan, 005459813, 2020-04-16 12:37:23, 2020-04-16 14:41:57, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, MATH 116 Calculus Part II: Optimization and Differential Equations, 12
Keith Williams, 002913346, 2020-04-16 14:53:56, 2020-04-16 15:13:17, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, MATH 464 Game Theory I, 12
Adam Elliott, 000664061, 2020-04-16 12:56:37, 2020-04-16 14:03:25, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, MATH 361 Mathematical Statistics, 12
Kathy Freeman, 004006898, 2020-04-16 14:30:49, 2020-04-16 14:45:25, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, MATH 370 Special Topics in Mathematics, 12
Lisa Smith, 001906333, 2020-04-16 13:38:22, 2020-04-16 14:17:18, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, CPSC 390 Artificial Intelligence, 12
Janet Bailey, 001337585, 2020-04-16 13:26:06, 2020-04-16 14:56:47, Nancy Fernandez, 008996052, 2020-04-16 12:29:39, 2020-04-16 15:13:39, MATH 481 Economic Systems Design I: Principles and Experiments, 12
Kristen Butler, 006627488, 2020-04-06 12:33:50, 2020-04-06 12:36:22, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, CPSC 352 Computer Architecture II, 9
Destiny Manning, 005306521, 2020-04-06 11:04:36, 2020-04-06 11:40:38, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, MATH 099 Intermediate Algebra, 9
Lori Rodriguez, 006552393, 2020-04-06 12:28:48, 2020-04-06 12:34:53, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, CPSC 242 Introduction to the Game Industry, 9
Briana Cox, 009893402, 2020-04-06 12:00:21, 2020-04-06 12:09:13, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, CPSC 231 Computer Science II, 9
Christopher Diaz, 008596725, 2020-04-06 12:34:09, 2020-04-06 12:44:50, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, MATH 111 Single Variable Calculus II, 9
Michele Knight, 005305815, 2020-04-06 12:38:32, 2020-04-06 12:38:36, Elizabeth Bishop, 006669765, 2020-04-06 11:00:44, 2020-04-06 13:09:44, CPSC 299 Individual Study, 9
Tracey Patel, 001819291, 2020-04-10 15:50:08, 2020-04-10 16:11:52, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, CPSC 408 Database Management, 7
Kristin Campos, 009028511, 2020-04-10 15:52:09, 2020-04-10 15:56:19, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, CPSC 430 Computational Economics, 7
John Glenn, 002524874, 2020-04-10 14:52:18, 2020-04-10 15:37:13, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, MATH 115 Calculus Part I: Differentiation and Integration, 7
Mark Dunlap, 000435367, 2020-04-10 16:23:23, 2020-04-10 16:24:37, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, CPSC 242 Introduction to the Game Industry, 7
John Hernandez, 009243442, 2020-04-10 16:22:28, 2020-04-10 16:23:06, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, CPSC 250 Computer Systems and Assembly Language Programming, 7
Elizabeth Phillips, 001175913, 2020-04-10 15:26:59, 2020-04-10 15:36:10, Elizabeth Bishop, 006669765, 2020-04-10 14:44:25, 2020-04-10 16:26:25, CPSC 242 Introduction to the Game Industry, 7
Heather Farrell, 007549717, 2020-04-16 13:26:39, 2020-04-16 14:10:14, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, MATH 199 Individual Study, 9
Peter Anderson, 001614742, 2020-04-16 13:20:40, 2020-04-16 14:26:48, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, MATH 211 Linear Algebra, 9
Pamela Richardson, 006322813, 2020-04-16 13:34:19, 2020-04-16 14:31:27, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, MATH 360 Probability Theory, 9
Joshua Jordan, 004778905, 2020-04-16 13:38:14, 2020-04-16 14:33:18, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, MATH 111 Single Variable Calculus II, 9
James Benson, 008790460, 2020-04-16 14:24:18, 2020-04-16 14:33:22, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, MATH 315 Linear Algebra II (Advanced Linear Algebra), 9
Brittany Walker, 003483061, 2020-04-16 13:38:26, 2020-04-16 14:37:29, Bill Smith, 001445662, 2020-04-16 11:42:13, 2020-04-16 14:43:13, CPSC 435 BioMedical Informatics, 9
Denise Lewis, 003345322, 2020-04-20 10:58:03, 2020-04-20 11:35:02, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, CPSC 260 Introduction to Robotics, 9
Lori Jones, 002254024, 2020-04-20 10:24:47, 2020-04-20 10:39:28, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, CPSC 348 Software Engineering, 9
Dawn Brown, 007883637, 2020-04-20 11:12:16, 2020-04-20 11:33:55, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, CPSC 358 Assistive Technology, 9
Sarah Jimenez, 005164991, 2020-04-20 11:22:55, 2020-04-20 11:38:40, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, MATH 203 Introduction to Statistics, 9
Matthew Morris, 003121061, 2020-04-20 10:58:13, 2020-04-20 11:38:58, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, MATH 280 Mathematics Tutoring, 9
Matthew Garrett, 002548182, 2020-04-20 11:04:35, 2020-04-20 11:21:11, Christopher Ortega, 009661710, 2020-04-20 10:20:42, 2020-04-20 11:44:42, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 9
Cindy Bowman, 004708481, 2020-04-08 11:07:49, 2020-04-08 12:40:12, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, CPSC 490 Independent Internship, 4
Karen Ramos, 003296027, 2020-04-08 12:56:01, 2020-04-08 12:58:09, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, CPSC 308 Enterprise Data Management, 4
Calvin Fowler, 007587714, 2020-04-08 11:32:41, 2020-04-08 12:25:54, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, MATH 299 Individual Study, 4
Jacob Cantrell, 001151666, 2020-04-08 11:43:24, 2020-04-08 12:20:22, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, MATH 251 Discrete Mathematics II, 4
Audrey Neal, 007058244, 2020-04-08 11:20:18, 2020-04-08 12:31:04, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, MATH 350 Differential Equations, 4
Carrie Powell, 002028456, 2020-04-08 11:14:31, 2020-04-08 12:45:01, Christopher Ortega, 009661710, 2020-04-08 10:05:44, 2020-04-08 12:58:44, CPSC 499 Individual Study, 4
Henry Bennett, 000340392, 2020-03-31 15:30:07, 2020-03-31 15:37:45, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, CPSC 355 Human Computer Interaction, 11
Paula Munoz, 003698020, 2020-03-31 15:37:05, 2020-03-31 15:39:06, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, CPSC 242 Introduction to the Game Industry, 11
Chris Johnson, 002444963, 2020-03-31 14:20:08, 2020-03-31 14:35:15, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, CPSC 466 Integrated Circuit Design II, 11
Samantha Morris, 003880581, 2020-03-31 14:23:55, 2020-03-31 14:26:14, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, CPSC 491 Student-Faculty Research/Creative Activity, 11
Nicole Berry, 009817778, 2020-03-31 14:17:37, 2020-03-31 15:24:48, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, CPSC 308 Enterprise Data Management, 11
Lindsay Stephens, 009799739, 2020-03-31 15:30:57, 2020-03-31 15:50:18, Jeremy Rivera, 005204243, 2020-03-31 14:14:42, 2020-03-31 15:50:42, MATH 315 Linear Algebra II (Advanced Linear Algebra), 11
Daniel Baxter, 006937919, 2020-03-27 13:58:04, 2020-03-27 14:04:18, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, MATH 099 Intermediate Algebra, 6
Andrea Dominguez, 006243026, 2020-03-27 14:03:21, 2020-03-27 14:10:27, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, CPSC 299 Individual Study, 6
Patrick Turner, 005026761, 2020-03-27 12:20:54, 2020-03-27 12:56:54, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, MATH 099 Intermediate Algebra, 6
Kathy Hicks, 004326925, 2020-03-27 14:16:20, 2020-03-27 14:18:33, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, CPSC 230 Computer Science I, 6
Donna Burns, 005660315, 2020-03-27 14:28:02, 2020-03-27 14:34:38, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, MATH 251 Discrete Mathematics II, 6
Taylor Smith, 008181785, 2020-03-27 14:37:57, 2020-03-27 14:41:27, Jeremy Rivera, 005204243, 2020-03-27 12:20:12, 2020-03-27 14:59:12, CPSC 330L Lab - Digital Logic Design I, 6
Chad Kim, 003674481, 2020-04-01 13:53:13, 2020-04-01 14:03:44, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, CPSC 491 Student-Faculty Research/Creative Activity, 1
Haley Perez, 006325104, 2020-04-01 14:18:22, 2020-04-01 14:26:50, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, MATH 098 Elementary Algebra, 1
Adrian Golden, 001238604, 2020-04-01 13:53:06, 2020-04-01 14:05:32, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, CPSC 348 Software Engineering, 1
Amy Li, 009691688, 2020-04-01 14:20:41, 2020-04-01 14:38:29, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, CPSC 408 Database Management, 1
Betty Lane, 009113169, 2020-04-01 14:11:19, 2020-04-01 14:32:59, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, CPSC 320 Quantum Information Science, 1
Amanda Watson, 000659607, 2020-04-01 14:03:09, 2020-04-01 14:03:47, Melissa White, 007372648, 2020-04-01 13:24:05, 2020-04-01 14:40:05, CPSC 236 Visual Programming, 1
Angelica Davis, 000443243, 2020-04-08 14:51:36, 2020-04-08 14:57:14, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, CPSC 402 Compiler Construction, 7
David Davis, 003376108, 2020-04-08 13:11:29, 2020-04-08 13:39:13, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, CPSC 465 Integrated Circuit Design I, 7
James Jones, 002688377, 2020-04-08 13:06:56, 2020-04-08 14:03:50, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, MATH 251 Discrete Mathematics II, 7
Ann Nelson, 002906448, 2020-04-08 14:21:35, 2020-04-08 14:25:57, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, CPSC 298 Computer Science Colloquium, 7
Elizabeth Sharp, 009764856, 2020-04-08 11:56:36, 2020-04-08 14:29:45, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, MATH 260 Number Theory, 7
Michael Blanchard, 001917125, 2020-04-08 13:22:22, 2020-04-08 14:48:13, Melissa White, 007372648, 2020-04-08 11:29:38, 2020-04-08 15:22:38, CPSC 370 Topics in Computer Science, 7
Brandy Hill, 002736034, 2020-04-21 13:28:47, 2020-04-21 13:56:28, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, MATH 110 Single Variable Calculus I, 1
Marco Martin, 001972941, 2020-04-21 16:06:56, 2020-04-21 17:02:50, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, CPSC 231 Computer Science II, 1
Jennifer Gomez, 006550125, 2020-04-21 16:34:57, 2020-04-21 16:48:47, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, CPSC 340 Game Development, 1
Denise Wheeler, 006051995, 2020-04-21 14:17:51, 2020-04-21 17:01:44, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, MATH 203 Introduction to Statistics, 1
Meghan Griffin, 002719872, 2020-04-21 14:22:41, 2020-04-21 15:07:53, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, CPSC 353 Data Communications and Computer Networks, 1
Andrew Ali, 007847365, 2020-04-21 16:52:14, 2020-04-21 16:59:02, Melissa White, 007372648, 2020-04-21 13:22:04, 2020-04-21 17:09:04, CPSC 353 Data Communications and Computer Networks, 1
Paul Lane, 000054693, 2020-04-01 11:50:29, 2020-04-01 11:52:59, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 406 Algorithm Analysis, 9
Lisa Mckinney, 001914906, 2020-04-01 11:06:19, 2020-04-01 11:25:10, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 393 Machine Learning, 9
Jennifer Stokes, 005625699, 2020-04-01 11:16:46, 2020-04-01 11:50:34, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 458 Web Engineering, 9
Gregory Baxter, 008654519, 2020-04-01 11:33:01, 2020-04-01 11:50:36, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 358 Assistive Technology, 9
Michael Harmon, 003172092, 2020-04-01 11:02:03, 2020-04-01 11:53:36, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 330 Digital Logic Design I, 9
Christina Armstrong, 004321857, 2020-04-01 11:51:54, 2020-04-01 11:53:13, Ricky Obrien, 005313296, 2020-04-01 10:43:23, 2020-04-01 11:56:23, CPSC 393 Machine Learning, 9
Ashley Johnson, 007695499, 2020-04-16 11:32:43, 2020-04-16 12:09:24, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, MATH 250 Discrete Mathematics I, 13
Kathryn Johnson, 004380870, 2020-04-16 11:40:18, 2020-04-16 12:31:49, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, CPSC 352 Computer Architecture II, 13
Clinton Hood, 000125778, 2020-04-16 12:01:25, 2020-04-16 12:06:59, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, MATH 251 Discrete Mathematics II, 13
Carl Camacho, 002872572, 2020-04-16 11:56:40, 2020-04-16 12:18:05, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, MATH 460 Modern Algebra, 13
Miranda Silva, 000769107, 2020-04-16 12:00:14, 2020-04-16 12:23:12, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, MATH 211 Linear Algebra, 13
Austin Williams, 001192729, 2020-04-16 11:12:52, 2020-04-16 12:17:13, Ricky Obrien, 005313296, 2020-04-16 10:49:49, 2020-04-16 12:41:49, MATH 460 Modern Algebra, 13
Brian Martinez, 005156791, 2020-04-14 10:26:53, 2020-04-14 10:56:46, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, MATH 210 Multivariable Calculus, 2
Caitlyn Smith, 002707682, 2020-04-14 10:31:03, 2020-04-14 10:45:47, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, MATH 109 Calculus with Applications in Business and Social Science, 2
Jennifer Harper, 002611883, 2020-04-14 10:24:49, 2020-04-14 10:27:02, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, CPSC 390 Artificial Intelligence, 2
Danny Anderson, 001109535, 2020-04-14 11:41:53, 2020-04-14 11:45:35, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, CPSC 353 Data Communications and Computer Networks, 2
Bethany Cantu, 003908871, 2020-04-14 10:36:33, 2020-04-14 11:08:54, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, MATH 251 Discrete Mathematics II, 2
Darlene Bailey, 009572827, 2020-04-14 10:39:24, 2020-04-14 11:31:47, Ricky Obrien, 005313296, 2020-04-14 10:12:38, 2020-04-14 11:50:38, MATH 215 Introduction to Linear Algebra and Differential Equations, 2
Alan Wood, 002430747, 2020-04-10 15:15:42, 2020-04-10 16:38:30, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, CPSC 244 Level Design I, 5
Sarah Thompson, 003983636, 2020-04-10 15:47:48, 2020-04-10 15:57:39, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, CPSC 435 BioMedical Informatics, 5
Joann Gibson, 004142829, 2020-04-10 16:28:20, 2020-04-10 16:35:20, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, CPSC 445 High Performance Computing, 5
Luis Gillespie, 006638116, 2020-04-10 15:52:13, 2020-04-10 16:33:44, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, MATH 451 Complex Analysis, 5
Antonio Campbell, 006656763, 2020-04-10 16:10:07, 2020-04-10 16:19:58, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, MATH 110 Single Variable Calculus I, 5
Christina Martinez, 008054571, 2020-04-10 13:43:36, 2020-04-10 14:48:14, Ricky Obrien, 005313296, 2020-04-10 13:16:15, 2020-04-10 16:40:15, CPSC 330 Digital Logic Design I, 5
Nancy Marshall, 000725665, 2020-03-30 14:27:18, 2020-03-30 14:52:46, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, CPSC 230 Computer Science I, 13
Victoria Mills, 009903631, 2020-03-30 16:07:16, 2020-03-30 16:07:18, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, MATH 370 Special Topics in Mathematics, 13
John Cochran, 001947636, 2020-03-30 14:35:27, 2020-03-30 15:25:53, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, CPSC 356 Android Application Development, 13
Christine Allen, 000155422, 2020-03-30 14:42:53, 2020-03-30 14:47:05, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 13
Robert Mcdaniel, 001403269, 2020-03-30 14:34:48, 2020-03-30 16:06:09, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, MATH 111 Single Variable Calculus II, 13
Joy Williams, 005179167, 2020-03-30 14:49:35, 2020-03-30 15:43:33, Arthur Mccarthy, 006304341, 2020-03-30 13:01:21, 2020-03-30 16:07:21, MATH 451 Complex Analysis, 13
Edward Hale, 001704226, 2020-03-31 11:18:42, 2020-03-31 11:27:08, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, MATH 111 Single Variable Calculus II, 3
Claudia Smith, 006232759, 2020-03-31 12:13:00, 2020-03-31 12:22:17, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, CPSC 357 iOS Application Development, 3
Lisa Hoffman, 006064458, 2020-03-31 11:00:27, 2020-03-31 11:16:04, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, MATH 229 Experimental Course, 3
Debbie Decker, 003515038, 2020-03-31 12:19:47, 2020-03-31 12:26:34, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, CPSC 230 Computer Science I, 3
Benjamin Johnson, 001918194, 2020-03-31 11:10:16, 2020-03-31 11:16:25, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, MATH 120 Introduction to Cryptography: The Mathematics of Privacy, 3
Kimberly Flynn, 008661537, 2020-03-31 11:02:44, 2020-03-31 12:21:08, Samantha Rodriguez, 002764364, 2020-03-31 10:50:35, 2020-03-31 12:26:35, CPSC 308 Enterprise Data Management, 3
Lindsay Jacobson, 007144618, 2020-04-15 11:16:46, 2020-04-15 11:19:46, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, CPSC 430 Computational Economics, 10
Scott Conner, 005911243, 2020-04-15 11:01:42, 2020-04-15 11:17:04, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, CPSC 220 Scientific Computing I, 10
Joseph King, 003373933, 2020-04-15 10:58:08, 2020-04-15 11:05:12, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, CPSC 330L Lab - Digital Logic Design I, 10
Lauren Bates, 008349799, 2020-04-15 10:07:05, 2020-04-15 10:52:35, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, CPSC 231 Computer Science II, 10
Isaac Johnson, 007305176, 2020-04-15 11:01:51, 2020-04-15 11:16:47, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, CPSC 348 Software Engineering, 10
Adam Schneider, 007339836, 2020-04-15 10:37:55, 2020-04-15 11:14:51, Austin Lopez, 002849732, 2020-04-15 10:05:11, 2020-04-15 11:20:11, MATH 208 Foundations of Geometry, 10
Kristine Gilmore, 008658710, 2020-04-22 15:57:08, 2020-04-22 17:26:15, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 231 Computer Science II, 6
Brenda Padilla, 001387241, 2020-04-22 15:35:13, 2020-04-22 17:16:49, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 357 iOS Application Development, 6
Robin Matthews, 008805042, 2020-04-22 15:27:39, 2020-04-22 17:21:57, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 366 Digital Logic Design II, 6
Chloe Roberts, 001856879, 2020-04-22 16:53:36, 2020-04-22 17:05:50, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 458 Web Engineering, 6
Nicholas Silva, 001753018, 2020-04-22 14:24:20, 2020-04-22 14:47:22, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 366 Digital Logic Design II, 6
Julie Ingram, 009567546, 2020-04-22 16:43:20, 2020-04-22 16:58:56, Austin Lopez, 002849732, 2020-04-22 13:48:19, 2020-04-22 17:29:19, CPSC 466 Integrated Circuit Design II, 6
Karen Frey, 002575744, 2020-04-02 15:07:57, 2020-04-02 15:08:39, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, CPSC 466 Integrated Circuit Design II, 10
Jeff Bell, 005593502, 2020-04-02 13:29:39, 2020-04-02 13:38:52, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, CPSC 399 Individual Study, 10
Barbara Bruce, 002316954, 2020-04-02 14:58:59, 2020-04-02 15:33:27, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, CPSC 230 Computer Science I, 10
Taylor Hahn, 002609210, 2020-04-02 13:17:14, 2020-04-02 13:51:38, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, CPSC 392 Introduction to Data Science, 10
Meredith Nguyen, 008375568, 2020-04-02 13:52:02, 2020-04-02 14:02:02, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, MATH 453 Foundations of Quantum Mechanics, 10
James Chang, 009314420, 2020-04-02 13:07:07, 2020-04-02 13:40:43, Austin Lopez, 002849732, 2020-04-02 12:15:03, 2020-04-02 15:34:03, MATH 361 Mathematical Statistics, 10
Kevin Rodriguez, 002666079, 2020-03-31 13:40:01, 2020-03-31 13:43:36, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, MATH 291 Student-Faculty Research/Creative Activity, 14
Rachel Goodwin, 003856928, 2020-03-31 12:45:25, 2020-03-31 13:16:44, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, MATH 111 Single Variable Calculus II, 14
Diana Smith, 005968645, 2020-03-31 12:57:29, 2020-03-31 13:02:56, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, MATH 104 Pre-Calculus Mathematics, 14
Sonia Brady, 000497632, 2020-03-31 13:16:07, 2020-03-31 13:31:46, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, MATH 303 Biostatistics, 14
Joseph Clark, 006249873, 2020-03-31 13:41:35, 2020-03-31 13:42:26, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, CPSC 354 Programming Languages, 14
Larry Vasquez, 003853094, 2020-03-31 12:50:59, 2020-03-31 13:34:57, Austin Lopez, 002849732, 2020-03-31 12:37:16, 2020-03-31 13:46:16, MATH 390 Introduction to Differential Geometry, 14
Heather King, 005827218, 2020-04-17 13:54:37, 2020-04-17 15:13:41, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, MATH 450 Real Analysis, 5
Christopher Hood, 003554168, 2020-04-17 14:57:48, 2020-04-17 15:16:14, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, CPSC 245 Unity Programming, 5
Cody Mitchell, 006342232, 2020-04-17 15:02:19, 2020-04-17 15:47:43, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, MATH 251 Discrete Mathematics II, 5
Christina Nguyen, 004081649, 2020-04-17 14:41:07, 2020-04-17 14:54:06, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, CPSC 245 Unity Programming, 5
Elizabeth Gilbert, 001161820, 2020-04-17 13:51:01, 2020-04-17 15:37:13, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, CPSC 250 Computer Systems and Assembly Language Programming, 5
Tommy Taylor, 002664966, 2020-04-17 15:24:30, 2020-04-17 15:28:47, Kenneth Sanders, 006510251, 2020-04-17 12:45:23, 2020-04-17 15:50:23, CPSC 393 Machine Learning, 5
